gene	spl	degree	degree_centrality	average_neighbor_degree	betweenness	eigenvector	cluster_coefficient	triangles	pagerank	load_centrality	harmonic_centrality
6361	SLC4A8	4.43001148398622	2	0.000255	20.5	0	1e-05	1	1	5e-05	0	1698.024206
6362	SLC6A1	5.12976904427715	1	0.000128	15	0	1e-06	0	0	3.7e-05	0	1457.075072
6363	SLC6A12	5.31402322317213	1	0.000128	4	0	0	0	0	4.3e-05	0	1399.975469
6364	SLC6A20	4.19242056909532	1	0.000128	76	0	5.3e-05	0	0	3.1e-05	0	1805.180988
6365	SLC6A3	4.3889243332908	2	0.000255	15	653.113149	9e-06	0	0	5.2e-05	1535.101932	1715.216667
6366	SLC6A5	5.01148398621922	1	0.000128	16	0	1e-06	0	0	3.7e-05	0	1489.744913
6367	SLC7A10	5.02998596401684	1	0.000128	8	0	3e-06	0	0	4.6e-05	0	1481.497655
6368	SLC7A11	5.02973076432308	2	0.000255	4.5	7537	3e-06	0	0	9.8e-05	15074	1482.164322
6369	SLC7A7	5.02998596401684	1	0.000128	8	0	3e-06	0	0	4.6e-05	0	1481.497655
6370	SLC7A8	3.7668750797499	2	0.000255	122.5	6479.224983	0.00104	0	0	5.8e-05	16042.158293	2025.098413
6371	SLC7A9	4.18948577261707	2	0.000255	23.5	203.704916	0.000127	0	0	5e-05	473.950902	1802.305988
6372	SLC8A1	4.01850197779763	3	0.000383	49.666667	8191.575835	0.000137	0.333333	1	7.5e-05	15946.122629	1889.231746
6373	SLC8A2	3.95980604823274	2	0.000255	87.5	60.613423	0.000152	0	0	4.6e-05	77.674163	1917.849603
6374	SLC8A3	4.10144187826975	1	0.000128	100	0	7e-05	0	0	3.3e-05	0	1846.209524
6375	SLC9A1	3.79239504912594	6	0.000766	38.666667	16341.231626	0.000238	0	0	0.000121	31633.175151	2010.828175
6376	SLC9A2	3.94870486155417	1	0.000128	124	0	0.000113	0	0	3.1e-05	0	1921.423413
6377	SLC9A3	4.30483603419676	3	0.000383	9.666667	985.237565	7.2e-05	0	0	7e-05	2531.046933	1749.376659
6378	SLC9A3R1	3.73510271787674	17	0.002169	17.117647	67955.117237	0.000167	0.029412	4	0.000306	140620.271861	2051.337698
6379	SLC9A3R2	3.95699885160138	10	0.001276	16.3	41125.134999	0.000229	0	0	0.000195	84654.483266	1924.278571
6380	SLC9A7	5.24741610310068	2	0.000255	5	0	4e-06	1	1	6.1e-05	0	1421.355231
6381	SLCO3A1	6.84139339032793	1	0.000128	2	0	0	0	0	6.6e-05	0	1076.756913
6382	SLIT2	4.52520096975884	4	0.00051	3.75	2262.346843	9e-06	0	0	0.000106	5998.499538	1658.963528
6383	SLIT3	5.31019522776573	1	0.000128	3	0	1e-06	0	0	4.7e-05	0	1400.483766
6384	SLK	4.01965037641955	1	0.000128	148	0	0.000253	0	0	3.3e-05	0	1894.503968
6385	SLMAP	4.64897282123261	3	0.000383	8.333333	144.80808	6e-06	0.333333	1	6.9e-05	410.352227	1614.290512
6386	SLN	6.11458466249841	1	0.000128	3	0	0	0	0	5.4e-05	0	1208.307251
6387	SLPI	4.21487814214623	4	0.00051	17	3166.773459	3.2e-05	0	0	8.9e-05	7875.16504	1787.726984
6388	SLU7	4.1101186678576	14	0.001787	37.857143	318.288521	0.001788	0.296703	27	0.000116	650.19009	1862.061147
6389	SMAD1	3.31568202118157	64	0.008167	16.640625	290382.824491	0.00118	0.015377	31	0.001052	592051.873335	2356.963889
6390	SMAD2	3.27000127599847	57	0.007274	22.719298	216037.844936	0.006761	0.020677	33	0.000811	433051.838865	2391.663889
6391	SMAD3	3.1654970014036	65	0.008295	25.723077	327498.891325	0.004497	0.022115	46	0.001023	636806.171658	2480.556746
6392	SMAD4	3.18119178256986	76	0.009699	20.526316	428769.661684	0.006965	0.017895	51	0.001281	840630.454719	2467.390079
6393	SMAD5	3.76138828633406	18	0.002297	24.222222	38148.72109	0.000869	0.039216	6	0.00031	76765.096766	2048.253571
6394	SMAD6	4.0437667474799	7	0.000893	15	1774.71739	0.000149	0.142857	3	0.000128	4954.693649	1879.180988
6395	SMAD7	3.5724129131045	19	0.002425	24.263158	44736.229297	0.00046	0.046784	8	0.000309	96306.063442	2153.134127
6396	SMAD9	3.75118029858364	32	0.004084	9.84375	112881.754157	0.000399	0.006048	3	0.000631	234864.407992	2051.303571
6397	SMARCA2	3.61209646548424	14	0.001787	36.357143	4939.022242	0.000545	0.120879	11	0.000173	9136.460339	2131.559921
6398	SMARCA4	3.26311088426694	51	0.006508	31.784314	148127.70386	0.001956	0.088627	113	0.000665	283519.808714	2397.543254
6399	SMARCA5	3.42707668750798	23	0.002935	36.782609	47494.920045	0.001508	0.071146	18	0.000298	93880.4528	2260.328175
6400	SMARCAL1	4.11637106035473	4	0.00051	55.25	0	0.000451	1	6	5.3e-05	0	1846.949603
6401	SMARCB1	3.36570116115861	31	0.003956	34.935484	54799.613628	0.000902	0.126882	59	0.000405	103812.3207	2309.118254
6402	SMARCC1	3.23095572285313	27	0.003446	56.037037	50095.917502	0.002758	0.188034	66	0.000332	85741.239363	2413.121032
6403	SMARCC2	3.53438815873421	18	0.002297	35.611111	13485.765095	0.000725	0.176471	27	0.000228	27796.876857	2183.459921
6404	SMARCD1	3.60877886946536	17	0.002169	29	19580.031743	0.000333	0.183824	25	0.000229	40136.067943	2128.823413
6405	SMARCD2	3.55416613500064	12	0.001531	46.5	11675.673907	0.001278	0.348485	23	0.000156	22520.967164	2163.580556
6406	SMARCD3	3.95827485007018	7	0.000893	24.857143	1710.881114	0.00011	0.238095	5	0.000104	3938.283118	1926.483333
6407	SMARCE1	3.89332652800817	7	0.000893	22.857143	1826.419236	0.000183	0.047619	1	0.000107	4413.113517	1957.975794
6408	SMC1A	3.6129896644124	22	0.002808	30.272727	20595.482975	0.000712	0.125541	29	0.000229	43996.48579	2135.834127
6409	SMC1B	4.35140997830803	6	0.000766	21.166667	301.958766	6.4e-05	0.2	3	8.3e-05	767.210802	1743.526587
6410	SMC2	3.78371825953809	20	0.002552	21.65	21857.639724	0.000941	0.147368	28	0.000254	44909.78901	2035.547619
6411	SMC3	3.58568329718004	47	0.005998	31.276596	57764.511282	0.00149	0.26827	290	0.000462	118522.647808	2173.936508
6412	SMC4	3.67155799413041	21	0.00268	28.333333	33503.424331	0.001147	0.157143	33	0.000271	64924.733181	2107.580952
6413	SMC5	0.00102079877504147	3	0.000383	2.666667	1.5	0	0.666667	2	0.000152	3	3.833333
6414	SMC6	0.00114839862192165	2	0.000255	2	4	0	0	0	0.000127	8	3.333333
6415	SMCP	4.833864999362	1	0.000128	23	0	2.3e-05	0	0	3.7e-05	0	1548.882973
6416	SMG1	3.6658160010208	11	0.001404	53.818182	9949.913305	0.01458	0.272727	15	0.000121	19812.224483	2094.95119
6417	SMG5	4.59104249074901	3	0.000383	7.666667	26.986045	0.000437	0	0	4.9e-05	107.54028	1639.67583
6418	SMG6	4.32384841138191	5	0.000638	30.8	605.997497	0.003139	0	0	6.2e-05	1574.693975	1759.297294
6419	SMG7	4.56743651907618	1	0.000128	23	0	7e-06	0	0	3.3e-05	0	1643.699675
6420	SMG8	4.54957254051295	3	0.000383	20	59.638187	0.002022	0.333333	1	5.2e-05	256.779392	1661.592136
6421	SMG9	4.59193568967717	2	0.000255	25	0	0.00192	1	1	4e-05	0	1643.372294
6422	SMIM14	4.62217685338778	1	0.000128	40	0	0.00012	0	0	2.7e-05	0	1630.738564
6423	SMNDC1	3.7051167538599	22	0.002808	41.590909	18812.149582	0.003282	0.246753	57	0.000206	38441.174771	2083.236905
6424	SMO	3.82927140487431	4	0.00051	52.25	2819.969388	0.00114	0	0	6.7e-05	6435.514198	1986.578571
6425	SMPD1	5.26540768151078	1	0.000128	3	0	2e-06	0	0	4.3e-05	0	1417.699639
6426	SMPD3	4.50746459104249	1	0.000128	32	0	1.7e-05	0	0	3e-05	0	1671.535786
6427	SMS	4.636850835779	1	0.000128	34	0	8e-06	0	0	3.1e-05	0	1625.176227
6428	SMU1	3.75539109353069	2	0.000255	123	355.983327	0.001103	0	0	4.2e-05	858.132409	2031.357937
6429	SMUG1	4.64501722597933	2	0.000255	18.5	1156.9862	1.4e-05	0	0	6.4e-05	2781.530067	1619.117893
6430	SMURF1	3.38292714048743	61	0.007785	21.114754	235713.244195	0.005246	0.028415	52	0.001036	467617.994136	2309.262698
6431	SMURF2	3.42669388796733	39	0.004977	20.230769	132993.520906	0.001228	0.026991	20	0.000649	268693.054543	2262.763889
6432	SMYD2	4.00370039555952	4	0.00051	34.5	2841.441798	0.002942	0	0	6.7e-05	7032.575978	1901.208333
6433	SMYD3	4.81638382033942	3	0.000383	9.333333	7920.363265	5.2e-05	0	0	9.2e-05	16057.399472	1559.950469
6434	SNAI1	4.26247288503254	1	0.000128	42	0	0.000101	0	0	3.1e-05	0	1768.828571
6435	SNAP23	4.2240653311216	13	0.001659	10.230769	15650.08064	0.000163	0.128205	10	0.000228	34652.807833	1798.230952
6436	SNAP25	4.04912594104887	14	0.001787	11.785714	51707.808132	0.000227	0.087912	8	0.000305	105026.775671	1882.19881
6437	SNAP29	4.1236442516269	7	0.000893	17.714286	7364.386627	7.9e-05	0.047619	1	0.00012	14826.189166	1840.545635
6438	SNAP91	4.43766747479903	1	0.000128	28	0	8.2e-05	0	0	3e-05	0	1695.694444
6439	SNAPC1	4.26744927906087	3	0.000383	22.333333	6330.434693	3.4e-05	0	0	7.1e-05	12470.513331	1777.029365
6440	SNAPC2	4.9021309174429	1	0.000128	8	0	3e-06	0	0	3.5e-05	0	1527.962374
6441	SNAPC3	5.15669261196887	2	0.000255	4.5	65.279143	1e-06	0	0	5.6e-05	205.360066	1449.871501
6442	SNAPC4	3.94041087150695	8	0.001021	22.25	15702.913359	0.000143	0.107143	3	0.00015	33211.476849	1938.944048
6443	SNAPC5	4.14074263110884	5	0.000638	15	1280.997245	9.1e-05	0.1	1	8.3e-05	3438.707047	1828.975433
6444	SNAPIN	3.91744289906852	10	0.001276	14.3	38483.00952	0.000169	0.088889	4	0.000194	79620.28089	1942.244048
6445	SNCA	3.55710093147888	18	0.002297	31.722222	62217.654622	0.00039	0.045752	7	0.000348	122607.41311	2162.799603
6446	SNCAIP	4.47237463315044	2	0.000255	11	125.78606	9e-06	0	0	5.5e-05	402.824477	1679.508333
6447	SNCB	4.51882097741483	1	0.000128	18	0	8e-06	0	0	3.6e-05	0	1661.327381
6448	SNCG	3.82582620900855	6	0.000766	27.333333	5274.023293	0.000191	0	0	1e-04	11755.557398	1987.991667
6449	SND1	3.96439964272043	4	0.00051	40.25	189.098168	0.000143	0.166667	1	6.4e-05	527.270563	1924.04881
6450	SNF8	3.98800561439326	5	0.000638	25.6	7371.348149	0.000227	0.1	1	0.000103	15401.305444	1909.34881
6451	SNIP1	3.57037131555442	15	0.001914	39.266667	35443.869836	0.000809	0.142857	15	0.000237	70057.124973	2165.586905
6452	SNPH	5.12976904427715	1	0.000128	15	0	1e-06	0	0	3.7e-05	0	1457.075072
6453	SNRK	4.79762664284803	2	0.000255	9.5	90.67902	3e-06	0	0	5.1e-05	248.444064	1559.70119
6454	SNRNP200	3.44583386499936	34	0.004339	48.882353	46408.614344	0.004862	0.210339	118	0.000302	88639.801225	2258.465079
6455	SNRNP27	3.99349240780911	16	0.002042	49	276.098121	0.002499	0.55	66	0.000124	473.231284	1921.145238
6456	SNRNP35	4.34566798519842	5	0.000638	27	405.187208	0.000404	0.3	3	6.1e-05	1780.572116	1747.565909
6457	SNRNP40	3.59193568967717	61	0.007785	48.229508	9451.404517	0.01094	0.420765	770	0.00043	18210.091934	2170.688095
6458	SNRNP70	3.35817277019268	80	0.010209	42.2125	130654.370843	0.010298	0.237975	752	0.000672	246676.631701	2335.235317
6459	SNRPA	3.60826847007784	47	0.005998	42.468085	16886.767835	0.006223	0.265495	287	0.000377	32017.575857	2156.110317
6460	SNRPB2	3.47097103483476	69	0.008806	51.043478	22083.967595	0.012541	0.396419	930	0.000492	37962.226749	2258.031746
6461	SNRPC	3.66147760622687	50	0.006381	50.58	4343.251752	0.008658	0.46449	569	0.000355	7381.924452	2124.344048
6462	SNRPD1	3.57305091233891	74	0.009444	47.527027	12727.439161	0.014782	0.385043	1040	0.000526	21639.348202	2191.719048
6463	SNRPD2	3.40691591170091	74	0.009444	49.027027	56370.973699	0.015349	0.362458	979	0.000542	105147.83212	2297.560317
6464	SNRPD3	3.7102207477351	35	0.004467	40.428571	14536.722291	0.004799	0.284034	169	0.000285	29731.15386	2083.763095
6465	SNRPE	3.58695929564885	56	0.007147	47.625	31218.789865	0.011799	0.38961	600	0.000434	58266.588467	2171.95
6466	SNRPF	3.58517289779252	61	0.007785	48.114754	25939.602358	0.011077	0.422951	774	0.00045	48782.732901	2174.939286
6467	SNRPG	3.56182212581345	66	0.008423	45.954545	31263.459844	0.011216	0.368298	790	0.000489	59599.337461	2192.184524
6468	SNRPN	3.81166262600485	24	0.003063	41.666667	1028.527168	0.002975	0.391304	108	0.000186	1828.314146	2018.4
6469	SNTA1	3.947811662626	8	0.001021	17.875	19828.633176	0.000134	0	0	0.000162	41419.171419	1925.002381
6470	SNTB1	4.53094296286845	3	0.000383	7.333333	7593.123525	1.6e-05	0	0	8.9e-05	15191.08731	1658.615152
6471	SNTB2	4.28620645655225	6	0.000766	6.166667	5512.951021	3.6e-05	0	0	0.000123	12122.825348	1760.169481
6472	SNTG1	4.61503126196249	1	0.000128	12	0	1.1e-05	0	0	3.6e-05	0	1624.16158
6473	SNU13	4.88847773382672	1	0.000128	10	0	6e-06	0	0	3.4e-05	0	1533.378211
6474	SNUPN	4.78856705371954	2	0.000255	9	156.443426	7e-06	0	0	5.1e-05	397.029843	1566.790945
6475	SNW1	3.49942580068904	58	0.007402	46.017241	42472.255044	0.008628	0.3049	504	0.000468	84334.141904	2232.414286
6476	SNX1	3.97384203138956	7	0.000893	13.571429	9277.894143	0.000118	0.095238	2	0.000126	19633.042258	1905.440476
6477	SNX12	3.97690442771469	1	0.000128	130	0	9.4e-05	0	0	3.3e-05	0	1911.89881
6478	SNX18	4.15733061120327	3	0.000383	26.333333	63.777107	0.000193	0	0	5.4e-05	110.992256	1818.32619
6479	SNX19	5.63034324358811	1	0.000128	4	0	0	0	0	4.3e-05	0	1317.883009
6480	SNX2	4.16217940538471	8	0.001021	19.625	7203.08644	5.9e-05	0.107143	3	0.00014	16154.740971	1825.932576
6481	SNX3	3.62600484879418	9	0.001149	45.333333	24119.889685	0.000781	0.166667	6	0.000157	47874.971178	2116.394841
6482	SNX4	4.03496235804517	8	0.001021	19.125	6539.311192	0.000154	0.142857	4	0.000131	15071.881898	1882.37619
6483	SNX5	3.98621921653694	6	0.000766	18.5	2864.394023	0.000115	0	0	1e-04	6866.063905	1903.669048
6484	SNX6	4.15439581472502	6	0.000766	10.333333	1983.716429	4.6e-05	0.2	3	0.000108	4890.696647	1814.585354
6485	SNX7	4.14673982391221	1	0.000128	83	0	6.6e-05	0	0	3.3e-05	0	1825.469481
6486	SNX9	4.02181957381651	7	0.000893	19.285714	1493.603069	0.000327	0	0	0.000111	3598.124333	1886.548413
6487	SOCS1	3.82582620900855	21	0.00268	21.428571	21344.453296	0.000273	0.12381	26	0.000314	42611.574336	2006.9
6488	SOCS2	4.08549189740972	5	0.000638	23.6	208.09998	5.6e-05	0.1	1	8.2e-05	471.54865	1853.578571
6489	SOCS3	3.70052315937221	20	0.002552	23.05	13034.800602	0.000426	0.126316	24	0.000269	27121.962362	2074.337698
6490	SOCS5	4.37884394538727	2	0.000255	22.5	21.007018	3.1e-05	0	0	4.6e-05	52.627728	1724.360354
6491	SOCS6	4.17915018501978	2	0.000255	34	38.138819	4.6e-05	0	0	4.4e-05	59.86493	1809.451984
6492	SOCS7	3.77759346688784	1	0.000128	237	0	0.001037	0	0	3.1e-05	0	2018.424603
6493	SOD1	4.42107949470461	3	0.000383	9	3017.18361	2.8e-05	0	0	8.4e-05	6694.009424	1702.882576
6494	SOD2	5.06545872144953	2	0.000255	2.5	30.094996	1e-06	0	0	6.8e-05	125.118463	1473.693723
6495	SOD3	7.38279954064055	1	0.000128	2	0	0	0	0	6.7e-05	0	997.362901
6496	SON	4.32984560418527	1	0.000128	59	0	0.000104	0	0	2.9e-05	0	1745.623016
6497	SORBS1	3.73561311726426	6	0.000766	53.666667	556.635119	0.000545	0.266667	4	9.6e-05	1213.084409	2048.749603
6498	SORBS2	3.72004593594488	7	0.000893	41.285714	3704.995219	0.000446	0.095238	2	0.000123	8479.427401	2056.94246
6499	SORBS3	4.22712772744673	5	0.000638	9.8	2590.872828	5.3e-05	0.1	1	9.5e-05	5801.360607	1787.010317
6500	SORCS1	4.84458338649994	1	0.000128	9	0	3e-06	0	0	4e-05	0	1540.670671
6501	SORD	4.94844966186041	1	0.000128	12	0	3e-06	0	0	4.6e-05	0	1508.235786
6502	SORL1	4.81753221896134	1	0.000128	9	0	2e-06	0	0	3.7e-05	0	1548.633369
6503	SORT1	5.16320020415975	1	0.000128	9	0	4.2e-05	0	0	4.7e-05	0	1448.901659
6504	SOS1	3.45859384968738	19	0.002425	39.105263	83022.974429	0.001433	0.116959	20	0.000285	157467.355505	2233.974603
6505	SOS2	3.66032920760495	6	0.000766	64.833333	8415.326488	0.000376	0.266667	4	0.000106	16779.893639	2091.469841
6506	SOST	5.17723618731658	1	0.000128	10	0	1e-06	0	0	3.6e-05	0	1438.104437
6507	SOSTDC1	4.38369273956871	2	0.000255	36	12405.954368	0.00016	0	0	6.4e-05	25290.107078	1730.25956
6508	SOX1	4.15554421334694	1	0.000128	64	0	2.5e-05	0	0	3.2e-05	0	1816.431746
6509	SOX10	3.91910169707796	6	0.000766	23	22988.715819	0.000126	0	0	0.000168	46030.8535	1947.42381
6510	SOX17	4.15554421334694	1	0.000128	64	0	2.5e-05	0	0	3.2e-05	0	1816.431746
6511	SOX18	4.2671940793671	2	0.000255	22	325.248614	2.7e-05	0	0	5.1e-05	804.353838	1767.585714
6512	SOX3	4.15554421334694	1	0.000128	64	0	2.5e-05	0	0	3.2e-05	0	1816.431746
6513	SOX6	4.37999234400919	1	0.000128	59	0	2.3e-05	0	0	3.4e-05	0	1725.532143
6514	SOX7	4.4140615031262	2	0.000255	18.5	30.387069	2.6e-05	0	0	4.8e-05	69.369898	1708.611941
6515	SOX8	4.42197269363277	3	0.000383	11.333333	1708.330889	1.9e-05	0	0	7e-05	4211.423484	1707.397258
6516	SOX9	5.24958530049764	2	0.000255	3.5	5865.561177	1e-06	0	0	7e-05	10644.827766	1422.531421
6517	SP1	3.11190506571392	69	0.008806	30.507246	403520.305846	0.003791	0.034953	82	0.000965	779372.33923	2531.173413
6518	SP100	4.45144825826209	4	0.00051	9	788.946315	6.3e-05	0	0	8e-05	2338.862236	1697.765873
6519	SP140	4.83743779507465	1	0.000128	8	0	2e-06	0	0	3.6e-05	0	1548.083333
6520	SP2	4.47428863085364	1	0.000128	30	0	2.1e-05	0	0	3e-05	0	1683.993687
6521	SP3	3.56067372719153	13	0.001659	42.076923	13198.127681	0.000433	0.179487	14	0.000202	28226.299964	2166.77619
6522	SP4	4.04644634426439	3	0.000383	28.666667	0	8.3e-05	1	3	6.1e-05	0	1876.566667
6523	SPA17	6.67104759474289	1	0.000128	2	0	0	0	0	6.8e-05	0	1106.800924
6524	SPAG1	4.35345157585811	1	0.000128	48	0	1.7e-05	0	0	3.3e-05	0	1729.771465
6525	SPAG5	3.95648845221386	3	0.000383	60.666667	660.208702	0.000244	0	0	5.6e-05	1716.812358	1927.729365
6526	SPAG8	4.29807324231211	1	0.000128	35	0	2.3e-05	0	0	3.3e-05	0	1751.867063
6527	SPAG9	3.8319510016588	7	0.000893	26.142857	5039.425621	0.000272	0.190476	4	0.000127	12556.480608	1987.969841
6528	SPARC	4.20313895623325	12	0.001531	14.083333	17052.752435	4.2e-05	0.136364	9	0.00023	33785.95774	1810.119084
6529	SPART	4.0811535026158	3	0.000383	31.333333	555.286571	8.5e-05	0	0	6.1e-05	1141.323019	1858.572655
6530	SPATA2	4.1397218323338	1	0.000128	83	0	0.000133	0	0	3.3e-05	0	1829.64881
6531	SPATA20	4.6787035855557	1	0.000128	24	0	1.2e-05	0	0	3.3e-05	0	1607.081818
6532	SPATC1	4.43447747862703	1	0.000128	25	0	3.3e-05	0	0	3e-05	0	1698.511147
6533	SPC25	4.11445706265152	25	0.00319	37.72	226.260197	0.001066	0.763333	229	0.000215	463.811175	1871.280195
6534	SPCS1	5.45680745183106	3	0.000383	2	15072	1e-06	0.333333	1	0.000135	30144	1363.742929
6535	SPCS3	6.41839989792012	2	0.000255	2.5	0	0	1	1	1e-04	0	1151.27197
6536	SPDEF	4.1506954191655	1	0.000128	43	0	2.9e-05	0	0	3.2e-05	0	1816.088095
6537	SPDL1	4.03981115222662	27	0.003446	35.555556	1492.99511	0.000991	0.669516	235	0.000235	3245.823629	1907.695671
6538	SPEN	3.62804644634426	6	0.000766	55	7311.798023	0.000213	0.133333	2	9.7e-05	15134.51951	2108.638889
6539	SPG21	3.99846880183744	8	0.001021	16	35481.579341	0.00014	0	0	0.000206	72308.959492	1902.534127
6540	SPG7	4.16715579941304	4	0.00051	31	4830.853785	9.6e-05	0.166667	1	8.2e-05	10753.239076	1820.067857
6541	SPHK1	4.78588745693505	1	0.000128	3	0	3e-06	0	0	4.2e-05	0	1564.796861
6542	SPHK2	4.27229807324231	1	0.000128	74	0	2.5e-05	0	0	3.1e-05	0	1768.41829
6543	SPI1	3.72770192675769	16	0.002042	21.8125	18309.258665	0.000259	0.075	9	0.000253	38078.388917	2063.359524
6544	SPIB	4.40959550848539	3	0.000383	12.333333	157.02068	1.4e-05	0.333333	1	6.3e-05	510.042424	1709.576623
6545	SPIN3	3.95329845604185	1	0.000128	124	0	0.000948	0	0	3e-05	0	1916.575
6546	SPINK1	0.000510399387520735	2	0.000255	1.5	2	0	0	0	0.000166	4	2.5
6547	SPINK7	4.93862447365063	1	0.000128	64	0	2.8e-05	0	0	2.3e-05	0	1523.021068
6548	SPINT1	4.40525711369146	2	0.000255	29.5	1459.173867	1.1e-05	0	0	5.8e-05	3628.895232	1709.719877
6549	SPINT2	0.000127599846880184	1	0.000128	1	0	0	0	0	0.000128	0	1
6550	SPN	3.87916294500447	7	0.000893	30.428571	4461.429269	9.4e-05	0.142857	3	0.000131	10655.208427	1965.019841
6551	SPNS1	3.79762664284803	11	0.001404	28.909091	16267.873446	0.000164	0.054545	3	0.000178	32656.995669	2011.079365
6552	SPOCK1	4.91093530687763	3	0.000383	12.666667	623.972613	1e-06	0.333333	1	7.6e-05	1829.156084	1527.76075
6553	SPON1	4.35676917187699	1	0.000128	46	0	2.7e-05	0	0	3.6e-05	0	1728.683369
6554	SPOP	4.32410361107567	8	0.001021	8.25	10043.999445	6e-05	0	0	0.000167	24670.769747	1750.976587
6555	SPOPL	4.7888222534133	2	0.000255	8	67.120301	5.3e-05	0	0	5e-05	208.190415	1569.83658
6556	SPP1	4.15822381013143	9	0.001149	16.111111	18229.985001	2.3e-05	0.027778	1	0.000173	37938.52024	1828.438889
6557	SPPL2A	4.92905448513462	1	0.000128	8	0	4e-06	0	0	3.6e-05	0	1513.327417
6558	SPPL2B	4.97243843307388	1	0.000128	28	0	0.000141	0	0	2.6e-05	0	1508.408766
6559	SPRED1	4.39415592701289	1	0.000128	35	0	3e-05	0	0	3.2e-05	0	1716.590115
6560	SPRED2	4.51435498277402	1	0.000128	41	0	7e-06	0	0	3.4e-05	0	1664.760354
6561	SPRTN	4.10450427459487	4	0.00051	59.75	0	0.000503	1	6	5.3e-05	0	1855.784524
6562	SPRY2	3.9587852494577	3	0.000383	44.666667	1932.513627	0.000146	0	0	6.5e-05	4037.217617	1919.821429
6563	SPRY4	5.06290672451193	1	0.000128	2	0	1e-06	0	0	5.2e-05	0	1472.543723
6564	SPSB1	4.5396197524563	1	0.000128	14	0	1.3e-05	0	0	3.4e-05	0	1655.13575
6565	SPTA1	4.85976776827868	1	0.000128	8	0	2e-06	0	0	3.9e-05	0	1539.630592
6566	SPTAN1	3.37960954446855	26	0.003318	32.576923	140093.059965	0.0012	0.043077	14	0.000412	273102.27173	2291.894841
6567	SPTB	4.0399387520735	5	0.000638	22.8	2264.380723	0.000152	0.4	4	9.4e-05	4942.847569	1876.997619
6568	SPTBN1	3.37756794691846	16	0.002042	44.625	71966.104413	0.001779	0.008333	1	0.00024	146185.677289	2284.876984
6569	SPTBN2	4.08523669771596	6	0.000766	15.666667	9477.237352	0.00014	0	0	0.000125	19935.354102	1857.892857
6570	SPTBN4	4.12708944749266	6	0.000766	12.166667	6199.227199	6.2e-05	0.066667	1	0.000124	14103.357881	1834.776984
6571	SPTBN5	4.14329462804645	4	0.00051	29.25	2352.206356	0.000134	0.166667	1	7.3e-05	4633.269856	1830.302778
6572	SPTLC1	4.01697077963506	4	0.00051	34.5	9969.519193	9.8e-05	0.166667	1	9.3e-05	19705.365917	1900.755195
6573	SPTLC2	4.62358045170346	3	0.000383	9	729.686746	5e-06	0.333333	1	8.1e-05	2314.910465	1627.587771
6574	SPTSSA	4.6941431670282	1	0.000128	14	0	2.4e-05	0	0	3.9e-05	0	1595.638131
6575	SQOR	4.04848794181447	1	0.000128	116	0	8.5e-05	0	0	3.1e-05	0	1881.324242
6576	SQSTM1	3.75909148909021	8	0.001021	36	28774.783311	0.000402	0.071429	2	0.000145	60599.016689	2039.985714
6577	SRA1	4.44851346178385	1	0.000128	44	0	0.000145	0	0	3e-05	0	1697.182143
6578	SRC	2.98698481561822	124	0.015824	25.435484	779429.050547	0.005839	0.034356	262	0.001765	1456271.88912	2647.94127
6579	SRCAP	3.94806686231977	5	0.000638	35.8	14344.934879	0.000155	0	0	0.00011	28082.56251	1932.764286
6580	SRCIN1	4.14673982391221	1	0.000128	83	0	6.6e-05	0	0	3.3e-05	0	1825.469481
6581	SREBF1	3.68163838203394	8	0.001021	43.5	6668.910813	0.000265	0.178571	5	0.000118	13850.419204	2081.227381
6582	SREBF2	3.63697843562588	12	0.001531	35.583333	23927.37625	0.000414	0.121212	8	0.000198	46233.6421	2116.592857
6583	SREK1	3.65407681510782	24	0.003063	32.208333	43835.993301	0.003817	0.094203	26	0.000307	88363.112051	2112.744048
6584	SRF	3.54268214878142	21	0.00268	22.619048	50486.355554	0.000641	0.033333	7	0.00035	103085.548848	2174.230556
6585	SRFBP1	3.98570881714942	5	0.000638	23.2	1071.97693	0.000185	0.2	2	8.7e-05	2494.949174	1903.157143
6586	SRGAP1	4.86193696567564	1	0.000128	8	0	3e-06	0	0	3.9e-05	0	1538.899675
6587	SRGAP2	4.32499681000383	1	0.000128	60	0	2e-05	0	0	3.3e-05	0	1742.570274
